269.62	-447.84
269.62	-451.66
270.04	-450.43
270.04	-446.19
270.04	-444.91
270.46	-443.69
270.46	-440.45
270.89	-435.16
270.89	-432.67
270.89	-435.43
271.31	-442.17
271.31	-445.93
271.73	-447.73
271.73	-449.49
272.15	-448.30
272.15	-456.05
272.15	-450.76
272.58	-445.53
272.58	-449.28
273.00	-456.00
273.00	-455.82
273.00	-455.58
273.42	-451.35
273.42	-449.12
273.84	-445.83
273.84	-441.59
273.84	-435.36
274.27	-424.14
274.27	-427.64
274.69	-432.41
274.69	-447.18
274.69	-456.94
275.11	-459.66
275.11	-463.42
275.54	-472.18
275.54	-476.97
275.96	-472.74
275.96	-463.53
275.96	-461.25
276.38	-461.01
276.38	-469.81
276.80	-481.54
276.80	-476.31
276.80	-471.07
277.23	-473.84
277.23	-472.61
277.65	-480.11
277.65	-480.83
278.07	-480.60
278.07	-489.37
278.07	-505.10
278.49	-509.86
278.49	-500.62
278.92	-502.39
278.92	-502.16
278.92	-505.96
279.34	-509.68
279.34	-515.46
279.76	-512.21
279.76	-506.98
279.76	-502.75
280.18	-497.51
280.18	-486.28
280.61	-475.05
280.61	-474.49
281.03	-474.26
281.03	-465.04
281.03	-475.81
281.45	-491.61
281.45	-503.29
281.87	-516.07
281.87	-512.83
281.87	-514.57
282.30	-515.37
282.30	-521.11
282.72	-527.93
282.72	-531.65
282.72	-538.46
283.14	-545.17
283.14	-543.94
283.56	-534.70
283.56	-528.47
283.99	-529.94
283.99	-527.70
283.99	-527.43
284.41	-534.20
284.41	-540.97
284.83	-549.73
284.83	-555.55
284.83	-559.32
285.26	-561.04
285.26	-555.81
285.68	-549.58
285.68	-552.36
285.68	-557.05
286.10	-554.82
286.10	-546.62
286.52	-544.39
286.52	-554.11
286.95	-559.91
286.95	-565.38
286.95	-553.11
287.37	-550.91
287.37	-569.68
287.79	-576.44
287.79	-587.21
287.79	-583.94
288.21	-575.71
288.21	-567.48
288.64	-577.19
288.64	-585.96
289.06	-587.77
289.06	-576.53
289.06	-576.22
289.48	-586.06
289.48	-580.82
289.90	-580.59
289.90	-582.36
289.90	-576.08
290.33	-566.85
290.33	-558.62
290.75	-557.12
290.75	-564.87
290.75	-572.62
291.17	-578.38
291.17	-581.14
291.59	-581.91
291.59	-582.68
292.02	-574.40
292.02	-570.13
292.02	-576.90
292.44	-580.70
292.44	-572.43
292.86	-564.24
292.86	-564.07
292.86	-565.80
293.28	-558.57
293.28	-545.30
293.71	-533.02
293.71	-534.79
293.71	-541.56
294.13	-553.02
294.13	-565.83
294.55	-572.59
294.55	-569.39
294.97	-565.08
294.97	-566.85
294.97	-573.65
295.40	-581.44
295.40	-587.11
295.82	-587.93
295.82	-583.67
295.82	-593.44
296.24	-593.21
296.24	-580.97
296.67	-576.74
296.67	-568.51
297.09	-563.29
297.09	-563.96
297.09	-574.75
297.51	-584.58
297.51	-588.34
297.93	-590.15
297.93	-603.88
297.93	-605.65
298.36	-605.42
298.36	-608.17
298.78	-610.97
298.78	-613.74
298.78	-615.47
299.20	-619.23
299.20	-616.00
299.62	-600.77
299.62	-583.51
300.05	-574.25
300.05	-571.02
300.05	-564.79
300.47	-563.51
300.47	-563.28
300.89	-566.73
300.89	-570.48
300.89	-566.23
301.31	-572.96
301.31	-578.74
301.74	-585.51
301.74	-588.28
301.74	-589.08
302.16	-594.81
302.16	-600.57
302.58	-603.33
302.58	-600.10
303.00	-602.87
303.00	-598.64
303.00	-575.46
303.43	-567.17
303.43	-560.94
303.85	-556.68
303.85	-561.08
303.85	-562.85
304.27	-556.58
304.27	-548.34
304.69	-547.11
304.69	-552.83
304.69	-549.63
305.12	-545.40
305.12	-547.13
305.54	-543.91
305.54	-540.70
305.96	-539.45
305.96	-546.21
305.96	-540.94
306.39	-530.72
306.39	-519.45
306.81	-519.25
306.81	-515.02
306.81	-520.43
307.23	-517.14
307.23	-517.98
307.65	-516.68
307.65	-517.41
307.65	-517.17
308.08	-511.91
308.08	-502.75
308.50	-509.53
308.50	-514.26
308.92	-517.03
308.92	-513.80
308.92	-517.57
309.34	-517.34
309.34	-515.10
309.77	-508.81
309.77	-499.58
309.77	-498.35
310.19	-490.11
310.19	-487.57
310.61	-485.30
310.61	-484.06
310.61	-483.83
311.03	-471.57
311.03	-468.34
311.46	-471.10
311.46	-473.85
311.88	-462.62
311.88	-453.38
311.88	-459.15
312.30	-450.88
312.30	-449.65
312.72	-451.40
312.72	-457.17
312.72	-461.94
313.15	-470.70
313.15	-471.47
313.57	-468.88
313.57	-461.62
313.57	-462.42
313.99	-469.15
313.99	-472.89
314.41	-478.65
314.41	-484.43
314.41	-481.19
314.84	-468.93
314.84	-459.70
315.26	-464.48
315.26	-466.25
315.68	-466.98
315.68	-466.75
315.68	-462.52
316.10	-461.28
316.10	-458.05
316.53	-453.82
316.53	-454.21
316.53	-454.97
316.95	-455.74
316.95	-465.51
317.37	-471.21
317.37	-481.98
317.80	-480.75
317.80	-482.53
317.80	-485.32
318.22	-482.07
318.22	-478.80
318.64	-478.57
318.64	-480.34
318.64	-475.11
319.06	-474.87
319.06	-476.64
